Time,from_ingress_queue_size,to_ingress_queue_size
1,256,nan
191.735,0,nan
1191.73,0,0
2001,256,0
2191.73,0,0
3191.73,0,256
3192.73,0,0
4384.96,256,0
4575.69,0,0
5575.69,0,256
5576.69,0,0
8770.92,256,0
8961.65,0,0
9961.65,0,256
9962.65,0,0
13156.9,256,0
13157.9,512,0
13347.6,256,0
13538.3,0,0
14347.6,0,256
14348.6,0,0
14538.3,0,256
14539.3,0,0
17542.8,256,0
17733.6,256,0
17924.3,0,0
18733.6,0,256
18734.6,0,0
18924.3,0,256
18925.3,0,0
21928.8,256,0
22119.5,256,0
22310.3,0,0
23119.5,0,256
23120.5,0,0
23310.3,0,256
23311.3,0,0
26314.8,256,0
26315.8,512,0
26505.5,512,0
26696.2,256,0
26887,0,0
27505.5,0,256
27506.5,0,0
27696.2,0,256
27697.2,0,0
27887,0,256
27888,0,0
30700.7,256,0
30891.5,256,0
31082.2,256,0
31272.9,0,0
31891.5,0,256
31892.5,0,0
32082.2,0,256
32083.2,0,0
32272.9,0,256
32273.9,0,0
35086.7,256,0
35277.4,256,0
35468.1,256,0
35469.1,512,0
35658.9,256,0
35849.6,0,0
36277.4,0,256
36278.4,0,0
36468.1,0,256
36469.1,0,0
36658.9,0,256
36659.9,0,0
36849.6,0,256
36850.6,0,0
39472.6,256,0
39663.4,256,0
39854.1,256,0
40044.8,256,0
40235.6,0,0
40663.4,0,256
40664.4,0,0
40854.1,0,256
40855.1,0,0
41044.8,0,256
41045.8,0,0
41235.6,0,256
41236.6,0,0
43858.6,256,0
44049.3,256,0
44240.1,256,0
44430.8,256,0
44621.5,0,0
45049.3,0,256
45050.3,0,0
45240.1,0,256
45241.1,0,0
45430.8,0,256
45431.8,0,0
45621.5,0,256
45622.5,0,0
48244.6,256,0
48245.6,512,0
48435.3,512,0
48626,512,0
48816.8,512,0
49007.5,256,0
49198.2,0,0
49435.3,0,256
49436.3,0,0
49626,0,256
49627,0,0
49816.8,0,256
49817.8,0,0
50007.5,0,256
50008.5,0,0
50198.2,0,256
50199.2,0,0
52630.5,256,0
52821.3,256,0
53012,256,0
53202.7,256,0
53393.5,256,0
53584.2,0,0
53821.3,0,256
53822.3,0,0
54012,0,256
54013,0,0
54202.7,0,256
54203.7,0,0
54393.5,0,256
54394.5,0,0
54584.2,0,256
54585.2,0,0
57016.5,256,0
57207.2,256,0
57397.9,256,0
57398.9,512,0
57588.7,512,0
57779.4,512,0
57970.2,256,0
58160.9,0,0
58207.2,0,256
58208.2,0,0
58397.9,0,256
58398.9,0,0
58588.7,0,256
58589.7,0,0
58779.4,0,256
58780.4,0,0
58970.2,0,256
58971.2,0,0
59160.9,0,256
59161.9,0,0
61402.4,256,0
61593.2,256,0
61783.9,256,0
61974.6,256,0
62165.4,256,0
62356.1,256,0
62546.8,0,0
62593.2,0,256
62594.2,0,0
62783.9,0,256
62784.9,0,0
62974.6,0,256
62975.6,0,0
63165.4,0,256
63166.4,0,0
