Time,from_ingress_queue_size,to_ingress_queue_size
0,10000,nan
745.058,0,10000
747.058,0,0
2000,10000,0
2745.06,0,10000
2746.06,0,0
2980.38,10000,0
2981.38,20000,0
3725.44,10000,10000
3731.36,10000,0
4470.5,0,10000
4476.42,0,0
8941.14,10000,0
8942.14,20000,0
9686.2,10000,10000
9687.83,10000,0
10431.3,0,10000
10431.9,0,0
10435,10000,0
11180,0,10000
11182,0,0
11923.1,10000,0
12668.1,0,10000
12670.1,0,0
23101.9,10000,0
23847,0,10000
23849,0,0
25335.1,10000,0
25336.1,20000,0
26080.2,10000,10000
26083.1,10000,0
26825.2,0,10000
26827.2,0,0
34276.8,10000,0
35021.9,0,10000
35023.9,0,0
36511,10000,0
37256.1,10000,10000
37257.1,20000,10000
37259,20000,0
38001.1,10000,10000
38003.1,10000,0
38746.2,0,10000
38748.1,0,0
43217.5,10000,0
43962.6,0,10000
43964.6,0,0
46196.7,10000,0
46941.8,10000,10000
46944.7,10000,0
47685.9,20000,0
47686.9,10000,10000
47688.9,10000,0
48431.9,0,10000
48433.9,0,0
53648.3,10000,0
53649.3,20000,0
54393.4,10000,10000
54395.3,10000,0
55138.4,0,10000
55139.4,0,0
56627.6,10000,0
57372.6,10000,10000
57375.5,10000,0
58116.7,20000,0
58117.7,10000,10000
58119.7,10000,0
58862.7,0,10000
58864.7,0,0
67058.4,10000,0
67803.4,0,10000
67806.4,0,0
71530.7,10000,0
72275.8,10000,10000
72278.7,10000,0
73020.8,0,10000
73022.8,0,0
82704.6,10000,0
83449.7,0,10000
83452.6,0,0
84193.7,10000,0
84938.8,0,10000
84939.8,10000,10000
84940.8,20000,10000
84942.7,20000,0
85684.8,10000,10000
85686.8,10000,0
86429.9,0,10000
86431.8,0,0
96115.6,10000,0
96860.7,0,10000
96865.6,0,0
99097.9,10000,0
99098.9,20000,0
99842.9,10000,10000
99845.9,10000,0
100588,0,10000
100590,0,0
109527,10000,0
110272,10000,10000
110275,10000,0
111016,20000,0
111017,10000,10000
111019,10000,0
111762,0,10000
111764,0,0
123683,10000,0
124428,10000,10000
124431,10000,0
125173,0,10000
125175,0,0
137094,10000,0
137839,10000,10000
137840,20000,10000
137842,20000,0
138584,10000,10000
138586,10000,0
139329,0,10000
139331,0,0
153485,10000,0
154230,0,10000
154232,10000,10000
154235,10000,0
154974,20000,0
154975,30000,0
154977,20000,10000
154979,20000,0
155722,10000,10000
155724,10000,0
156467,0,10000
156473,0,0
169133,10000,0
169134,20000,0
169878,10000,10000
169881,10000,0
170620,20000,0
170623,10000,10000
170625,10000,0
171369,0,10000
171371,0,0
181797,10000,0
182542,10000,10000
182545,10000,0
183287,0,10000
183289,0,0
195953,10000,0
196698,10000,10000
196701,10000,0
197444,0,10000
197446,0,0
208619,10000,0
209364,10000,10000
209367,10000,0
210110,0,10000
210112,0,0
222030,10000,0
222031,20000,0
222776,20000,10000
222778,20000,0
223521,10000,10000
223523,10000,0
224266,0,10000
224268,0,0
233206,10000,0
233951,0,10000
233954,0,0
234695,10000,0
234696,20000,0
235440,10000,10000
235441,20000,10000
235444,20000,0
236186,10000,10000
236188,10000,0
236931,0,10000
236934,0,0
247364,10000,0
248109,0,10000
248111,0,0
261521,10000,0
261522,20000,0
262266,10000,10000
262269,10000,0
263011,0,10000
263013,0,0
268966,10000,0
268967,20000,0
269711,10000,10000
269717,10000,0
270456,0,10000
270458,10000,10000
270461,10000,0
271203,0,10000
271206,0,0
278652,10000,0
279397,0,10000
279403,0,0
280144,10000,0
280889,0,10000
280890,10000,10000
280891,20000,10000
280893,20000,0
281635,10000,10000
281637,10000,0
282380,0,10000
282382,0,0
291323,10000,0
292068,0,10000
292070,0,0
295048,10000,0
295049,20000,0
295793,10000,10000
295795,10000,0
296538,0,10000
296540,0,0
308459,10000,0
309204,10000,10000
309207,10000,0
309949,0,10000
309951,0,0
315905,10000,0
316650,10000,10000
316651,20000,10000
316653,20000,0
317395,10000,10000
317398,10000,0
318140,0,10000
318145,0,0
323355,10000,0
324100,0,10000
324103,0,0
324847,10000,0
325593,0,10000
325596,10000,10000
325597,20000,10000
325598,20000,0
326341,10000,10000
326343,10000,0
327086,0,10000
327092,0,0
333041,10000,0
333786,0,10000
333789,0,0
335281,10000,0
336026,10000,10000
336029,10000,0
336771,0,10000
336773,0,0
337513,10000,0
338259,0,10000
338261,0,0
344967,10000,0
344968,20000,0
345712,10000,10000
345715,10000,0
346457,0,10000
346459,0,0
347197,10000,0
347942,0,10000
347945,0,0
356883,10000,0
357628,10000,10000
357631,10000,0
358373,0,10000
358376,0,0
359868,10000,0
360613,0,10000
360616,0,0
363588,10000,0
364334,0,10000
364336,0,0
365079,10000,0
365080,20000,0
365824,10000,10000
365827,10000,0
366569,0,10000
366574,0,0
367316,10000,0
368061,0,10000
368063,0,0
371039,10000,0
371784,0,10000
371787,0,0
373279,10000,0
374024,0,10000
374027,0,0
374766,10000,0
374767,20000,0
375511,10000,10000
375517,10000,0
376256,10000,10000
376259,10000,0
377002,0,10000
377004,0,0
