Time,from_ingress_queue_size,to_ingress_queue_size
1191.73,256,nan
1382.47,0,nan
2382.47,0,0
3192.73,256,0
3383.47,0,0
4383.47,0,0
5576.69,256,0
5767.43,0,0
6767.43,0,256
6768.43,0,0
9962.65,256,0
10153.4,0,0
11153.4,0,256
11154.4,0,0
14348.6,256,0
14539.3,256,0
14730.1,0,0
15539.3,0,256
15540.3,0,0
15730.1,0,256
15731.1,0,0
18734.6,256,0
18925.3,256,0
19116,0,0
19925.3,0,256
19926.3,0,0
20116,0,256
20117,0,0
23120.5,256,0
23311.3,256,0
23502,0,0
24311.3,0,256
24312.3,0,0
24502,0,256
24503,0,0
27506.5,256,0
27697.2,256,0
27888,256,0
28078.7,0,0
28697.2,0,256
28698.2,0,0
28888,0,256
28889,0,0
29078.7,0,256
29079.7,0,0
31892.5,256,0
32083.2,256,0
32273.9,256,0
32464.7,0,0
33083.2,0,256
33084.2,0,0
33273.9,0,256
33274.9,0,0
33464.7,0,256
33465.7,0,0
36278.4,256,0
36469.1,256,0
36659.9,256,0
36850.6,256,0
37041.4,0,0
37469.1,0,256
37470.1,0,0
37659.9,0,256
37660.9,0,0
37850.6,0,256
37851.6,0,0
38041.4,0,256
38042.4,0,0
40664.4,256,0
40855.1,256,0
41045.8,256,0
41236.6,256,0
41427.3,0,0
41855.1,0,256
41856.1,0,0
42045.8,0,256
42046.8,0,0
42236.6,0,256
42237.6,0,0
42427.3,0,256
42428.3,0,0
45050.3,256,0
45241.1,256,0
45431.8,256,0
45622.5,256,0
45813.3,0,0
46241.1,0,256
46242.1,0,0
46431.8,0,256
46432.8,0,0
46622.5,0,256
46623.5,0,0
46813.3,0,256
46814.3,0,0
49436.3,256,0
49627,256,0
49817.8,256,0
50008.5,256,0
50199.2,256,0
50390,0,0
50627,0,256
50628,0,0
50817.8,0,256
50818.8,0,0
51008.5,0,256
51009.5,0,0
51199.2,0,256
51200.2,0,0
51390,0,256
51391,0,0
53822.3,256,0
54013,256,0
54203.7,256,0
54394.5,256,0
54585.2,256,0
54775.9,0,0
55013,0,256
55014,0,0
55203.7,0,256
55204.7,0,0
55394.5,0,256
55395.5,0,0
55585.2,0,256
55586.2,0,0
55775.9,0,256
55776.9,0,0
58208.2,256,0
58398.9,256,0
58589.7,256,0
58780.4,256,0
58971.2,256,0
59161.9,256,0
59352.6,0,0
59398.9,0,256
59399.9,0,0
59589.7,0,256
59590.7,0,0
59780.4,0,256
59781.4,0,0
59971.2,0,256
59972.2,0,0
60161.9,0,256
60162.9,0,0
60352.6,0,256
60353.6,0,0
62594.2,256,0
62784.9,256,0
62975.6,256,0
63166.4,256,0
63357.1,256,0
63547.8,256,0
63738.6,0,0
63784.9,0,256
63785.9,0,0
63975.6,0,256
63976.6,0,0
64166.4,0,256
64167.4,0,0
64357.1,0,256
64358.1,0,0
64547.8,0,256
64548.8,0,0
64738.6,0,256
64739.6,0,0
66980.1,256,0
67170.9,256,0
67361.6,256,0
67552.3,256,0
67743.1,256,0
67933.8,256,0
68124.5,0,0
68170.9,0,256
68171.9,0,0
68361.6,0,256
68362.6,0,0
68552.3,0,256
68553.3,0,0
68743.1,0,256
68744.1,0,0
68933.8,0,256
68934.8,0,0
69124.5,0,256
69125.5,0,0
71366.1,256,0
71556.8,256,0
71747.6,256,0
71938.3,256,0
72129,256,0
72319.8,256,0
72510.5,256,0
72556.8,256,256
72557.8,256,0
72701.2,0,0
72747.6,0,256
72748.6,0,0
72938.3,0,256
72939.3,0,0
73129,0,256
73130,0,0
73319.8,0,256
73320.8,0,0
73510.5,0,256
73511.5,0,0
73701.2,0,256
73702.2,0,0
75752.1,256,0
75942.8,256,0
76133.5,256,0
76324.3,256,0
76515,256,0
76705.7,256,0
76896.5,256,0
76942.8,256,256
76943.8,256,0
77087.2,0,0
77133.5,0,256
77134.5,0,0
77324.3,0,256
77325.3,0,0
77515,0,256
77516,0,0
77705.7,0,256
77706.7,0,0
77896.5,0,256
77897.5,0,0
78087.2,0,256
78088.2,0,0
80138,256,0
80328.7,256,0
80519.5,256,0
80710.2,256,0
80901,256,0
81091.7,256,0
81282.4,256,0
81328.7,256,256
81329.7,256,0
81473.2,0,0
81519.5,0,256
81520.5,0,0
81710.2,0,256
81711.2,0,0
81901,0,256
81902,0,0
82091.7,0,256
82092.7,0,0
82282.4,0,256
82283.4,0,0
82473.2,0,256
82474.2,0,0
84524,256,0
84714.7,256,0
84905.4,256,0
85096.2,256,0
85286.9,256,0
85477.6,256,0
85668.4,256,0
85714.7,256,256
85715.7,256,0
85859.1,256,0
85905.4,256,256
85906.4,256,0
86049.9,0,0
86096.2,0,256
86097.2,0,0
86286.9,0,256
86287.9,0,0
86477.6,0,256
86478.6,0,0
86668.4,0,256
86669.4,0,0
86859.1,0,256
86860.1,0,0
87049.9,0,256
87050.9,0,0
88909.9,256,0
89100.7,256,0
89291.4,256,0
89482.1,256,0
89672.9,256,0
89863.6,256,0
90054.3,256,0
90100.7,256,256
90101.7,256,0
90245.1,256,0
90291.4,256,256
90292.4,256,0
90435.8,0,0
90482.1,0,256
90483.1,0,0
90672.9,0,256
90673.9,0,0
90863.6,0,256
90864.6,0,0
91054.3,0,256
91055.3,0,0
91245.1,0,256
91246.1,0,0
91435.8,0,256
91436.8,0,0
93295.9,256,0
93486.6,256,0
93677.4,256,0
93868.1,256,0
94058.8,256,0
94249.6,256,0
94440.3,256,0
94486.6,256,256
94487.6,256,0
94631,256,0
94677.4,256,256
94678.4,256,0
94821.8,0,0
94868.1,0,256
94869.1,0,0
95058.8,0,256
95059.8,0,0
95249.6,0,256
95250.6,0,0
95440.3,0,256
95441.3,0,0
95631,0,256
95632,0,0
95821.8,0,256
95822.8,0,0
97681.9,256,0
97872.6,256,0
98063.3,256,0
98254.1,256,0
98444.8,256,0
98635.5,256,0
98826.3,256,0
98872.6,256,256
98873.6,256,0
99017,256,0
99063.3,256,256
99064.3,256,0
99207.7,256,0
99254.1,256,256
99255.1,256,0
99398.5,0,0
99444.8,0,256
99445.8,0,0
99635.5,0,256
99636.5,0,0
99826.3,0,256
99827.3,0,0
100017,0,256
100018,0,0
100208,0,256
100209,0,0
100398,0,256
100399,0,0
102068,256,0
102259,256,0
102449,256,0
102640,256,0
102831,256,0
103021,256,0
103212,256,0
103259,256,256
103260,256,0
103403,256,0
103449,256,256
103450,256,0
103594,256,0
103640,256,256
103641,256,0
103784,0,0
103831,0,256
103832,0,0
104021,0,256
104022,0,0
104212,0,256
104213,0,0
104403,0,256
104404,0,0
104594,0,256
104595,0,0
104784,0,256
104785,0,0
106454,256,0
106645,256,0
106835,256,0
107026,256,0
107217,256,0
107407,256,0
107598,256,0
107645,256,256
107646,256,0
107789,256,0
107835,256,256
107836,256,0
107980,256,0
108026,256,256
108027,256,0
108170,0,0
108217,0,256
108218,0,0
108407,0,256
108408,0,0
108598,0,256
108599,0,0
108789,0,256
108790,0,0
108980,0,256
108981,0,0
109170,0,256
109171,0,0
110840,256,0
111030,256,0
111221,256,0
111412,256,0
111603,256,0
111793,256,0
111984,256,0
112030,256,256
112031,256,0
112175,256,0
112221,256,256
112222,256,0
112366,256,0
112412,256,256
112413,256,0
112556,256,0
112603,256,256
112604,256,0
112747,0,0
112793,0,256
112794,0,0
112984,0,256
112985,0,0
113175,0,256
113176,0,0
113366,0,256
113367,0,0
113556,0,256
113557,0,0
113747,0,256
113748,0,0
115226,256,0
115416,256,0
115607,256,0
115798,256,0
115989,256,0
116179,256,0
116370,256,0
116416,256,256
116417,256,0
116561,256,0
116607,256,256
116608,256,0
116752,256,0
