Time,from_ingress_queue_size,to_ingress_queue_size
0,256,nan
1907.35,0,nan
1908.35,0,0
2000,256,0
3833.6,512,0
3834.6,768,0
3907.35,512,0
3908.35,512,0
5814.7,256,0
5815.7,256,256
5817.7,256,0
7722.05,0,0
7723.05,0,0
7742.95,256,0
9650.3,0,0
9651.3,0,0
9652.3,256,0
11559.6,0,0
11560.6,0,256
11562.6,0,0
11576.5,256,0
11577.5,512,0
13483.9,256,0
13484.9,256,0
13489.9,512,0
15391.2,256,0
15392.2,256,256
15394.2,256,0
15410.1,512,0
17298.6,256,0
17299.6,256,0
17319.5,512,0
17320.5,768,0
19205.9,512,0
19206.9,512,0
19226.8,768,0
21113.3,512,0
21114.3,512,0
21134.2,768,0
23020.6,512,0
23021.6,512,0
23041.5,768,0
24928,512,0
24929,512,0
24948.9,768,0
26835.3,512,0
26836.3,512,0
26856.2,768,0
26857.2,1024,0
28742.7,768,0
28743.7,768,0
28763.6,1024,0
30650,768,0
30651,768,0
30670.9,1024,0
32557.4,768,0
32558.4,768,0
32578.3,1024,0
34464.7,768,0
34465.7,768,0
34485.6,1024,0
36372.1,768,0
36373.1,768,0
36393,1024,0
36394,1280,0
38279.4,1024,0
38280.4,1024,0
38300.3,1280,0
40186.8,1024,0
40187.8,1024,0
40207.7,1280,0
42094.1,1024,0
42095.1,1024,0
42115,1280,0
44001.5,1024,0
44002.5,1024,0
44022.4,1280,0
45908.8,1024,0
45909.8,1024,0
45929.7,1280,0
47816.2,1024,0
47817.2,1024,0
47837.1,1280,0
47838.1,1536,0
49723.5,1280,0
49724.5,1280,0
49744.4,1536,0
51630.9,1280,0
51631.9,1280,0
51651.8,1536,0
53538.2,1280,0
53539.2,1280,0
53559.1,1536,0
55445.6,1280,0
55446.6,1280,0
55466.5,1536,0
57352.9,1280,0
57353.9,1280,0
57373.8,1536,0
59260.3,1280,0
59261.3,1280,0
59281.2,1536,0
61167.6,1280,0
61168.6,1280,0
61188.5,1536,0
63075,1280,0
63076,1280,0
63095.9,1536,0
63096.9,1792,0
64982.3,1536,0
64983.3,1536,0
65003.2,1792,0
66889.7,1536,0
66890.7,1536,0
66910.6,1792,0
68797,1536,0
68798,1536,0
68817.9,1792,0
70704.4,1536,0
70705.4,1536,0
70725.3,1792,0
72611.7,1536,0
72612.7,1536,0
72632.6,1792,0
74519.1,1536,0
74520.1,1536,0
74540,1792,0
76426.4,1536,0
76427.4,1536,0
76447.3,1792,0
78333.7,1536,0
78334.7,1536,0
78354.6,1792,0
78355.6,2048,0
80241.1,1792,0
80242.1,1792,0
80262,2048,0
82148.4,1792,0
82149.4,1792,0
82169.3,2048,0
84055.8,1792,0
84056.8,1792,0
84076.7,2048,0
85963.1,1792,0
85964.1,1792,0
85984,2048,0
87870.5,1792,0
87871.5,1792,0
87891.4,2048,0
89777.8,1792,0
89778.8,1792,0
89798.7,2048,0
91685.2,1792,0
91686.2,1792,0
91706.1,2048,0
93592.5,1792,0
93593.5,1792,0
93613.4,2048,0
95499.9,1792,0
95500.9,1792,0
95520.8,2048,0
97407.2,1792,0
97408.2,1792,0
97428.1,2048,0
97429.1,2304,0
99314.6,2048,0
99315.6,2048,0
99335.5,2304,0
101222,2048,0
101223,2048,0
101243,2304,0
103129,2048,0
103130,2048,0
103150,2304,0
105037,2048,0
