Time,from_ingress_queue_size,to_ingress_queue_size
4473.42,1,nan
4473.5,0,0
11922,1,0
11922.1,0,0
13411.1,1,0
13411.2,0,0
23842.9,1,0
23843,0,0
24588,1,0
24588.1,0,0
26077.1,1,0
26077.2,0,0
26827.2,1,0
26827.2,0,0
35763.9,1,0
35763.9,0,0
36508.9,1,0
36509,0,0
37254,1,0
37254.1,0,0
43959.5,1,0
43959.6,0,0
45448.6,1,0
45448.7,0,0
46193.7,1,0
46193.7,0,0
54390.3,1,0
54390.4,0,0
55879.4,1,0
55879.5,0,0
57369.5,1,0
57369.6,0,0
58114.6,1,0
58114.7,0,0
67056.3,1,0
67056.4,0,0
68545.4,1,0
68545.5,0,0
70035.5,1,0
70035.6,0,0
70785.6,1,0
70785.7,0,0
71530.6,1,0
71530.7,0,0
81957.5,1,0
81957.5,0,0
83446.6,1,0
83446.7,0,0
84192.6,1,0
84192.7,0,0
84936.7,1,0
84936.8,0,0
85681.8,1,0
85681.8,0,0
87176.9,1,0
87176.9,0,0
97603.7,1,0
97603.8,0,0
99093.8,1,0
99093.9,0,0
99838.9,1,0
99838.9,0,0
111760,1,0
111760,0,0
112505,1,0
112505,0,0
113250,1,0
113250,0,0
121446,1,0
121446,0,0
122935,1,0
122935,0,0
123681,1,0
123681,0,0
125170,1,0
125170,0,0
132621,1,0
132621,0,0
134111,1,0
134111,0,0
134861,1,0
134861,0,0
136346,1,0
136346,0,0
137095,1,0
137095,0,0
146032,1,0
146033,0,0
146778,1,0
146778,0,0
147523,1,0
147523,0,0
149017,1,0
149017,0,0
150502,1,0
150502,0,0
160189,1,0
160189,0,0
161679,1,0
161679,0,0
163173,1,0
163173,0,0
164658,1,0
164658,0,0
172855,1,0
172855,0,0
175090,1,0
175090,0,0
176584,1,0
176584,0,0
178074,1,0
178074,0,0
178818,1,0
178818,0,0
187756,1,0
187756,0,0
190736,1,0
190736,0,0
191484,1,0
191484,0,0
201167,1,0
201167,0,0
204147,1,0
204147,0,0
204895,1,0
204895,0,0
219052,1,0
219052,0,0
219796,1,0
219796,0,0
233204,1,0
233204,0,0
233952,1,0
233952,0,0
235438,1,0
235438,0,0
249600,1,0
249600,0,0
251085,1,0
251085,0,0
252579,1,0
252579,0,0
253323,1,0
253323,0,0
263007,1,0
263007,0,0
265990,1,0
265990,0,0
266736,1,0
266736,0,0
274185,1,0
274186,0,0
276417,1,0
276417,0,0
277166,1,0
277166,0,0
287593,1,0
287594,0,0
289088,1,0
289088,0,0
290578,1,0
290578,0,0
291322,1,0
291322,0,0
301005,1,0
301005,0,0
302495,1,0
302495,0,0
303244,1,0
303244,0,0
311435,1,0
311435,0,0
312924,1,0
312925,0,0
313670,1,0
313670,0,0
321121,1,0
321121,0,0
322610,1,0
322610,0,0
324100,1,0
324100,0,0
324845,1,0
324845,0,0
333042,1,0
333042,0,0
334531,1,0
334531,0,0
336021,1,0
336021,0,0
337511,1,0
337511,0,0
338257,1,0
338258,0,0
347947,1,0
347947,0,0
349437,1,0
349437,0,0
350927,1,0
350927,0,0
