Time,from_ingress_queue_size,to_ingress_queue_size
477.837,64,nan
954.674,0,nan
955.674,0,0
957.674,64,0
1432.51,128,0
1434.51,64,0
1435.51,64,0
1909.35,128,0
1911.35,64,0
1912.35,64,0
2386.19,128,0
2388.19,64,0
2389.19,64,0
2863.02,128,0
2865.02,64,0
2866.02,64,0
3339.86,128,0
3341.86,64,0
3342.86,64,0
3816.7,128,0
3818.7,64,0
3819.7,64,0
4293.53,128,0
4295.53,64,0
4296.53,64,0
4770.37,128,0
4772.37,64,0
4773.37,64,0
5247.21,128,0
5249.21,64,0
5250.21,64,0
5724.05,128,0
5726.05,64,0
5727.05,64,0
6200.88,128,0
6202.88,64,0
6203.88,64,0
6677.72,128,0
6679.72,64,0
6680.72,64,0
7154.56,128,0
7156.56,64,0
7157.56,64,0
7631.39,128,0
7633.39,64,0
7634.39,64,0
8108.23,128,0
8110.23,64,0
8111.23,64,0
8585.07,128,0
8587.07,64,0
8588.07,64,0
9061.91,128,0
9063.91,64,0
9064.91,64,0
9538.74,128,0
9540.74,64,0
9541.74,64,0
10015.6,128,0
10017.6,64,0
10018.6,64,0
10492.4,128,0
10494.4,64,0
10495.4,64,0
10969.3,128,0
10971.3,64,0
10972.3,64,0
11446.1,128,0
11448.1,64,0
11449.1,64,0
11922.9,128,0
11924.9,64,0
11925.9,64,0
12399.8,128,0
12401.8,64,0
12402.8,64,0
12876.6,128,0
12878.6,64,0
12879.6,64,0
13353.4,128,0
13355.4,64,0
13356.4,64,0
13830.3,128,0
13832.3,64,0
13833.3,64,0
14307.1,128,0
14309.1,64,0
14310.1,64,0
14784,128,0
14786,64,0
14787,64,0
15260.8,128,0
15262.8,64,0
15263.8,64,0
15737.6,128,0
15739.6,64,0
15740.6,64,0
16214.5,128,0
16216.5,64,0
16217.5,64,0
16691.3,128,0
16693.3,64,0
16694.3,64,0
17168.1,128,0
17170.1,64,0
17171.1,64,0
17645,128,0
17647,64,0
17648,64,0
18121.8,128,0
18123.8,64,0
18124.8,64,0
18598.6,128,0
18600.6,64,0
18601.6,64,0
19075.5,128,0
19077.5,64,0
19078.5,64,0
19552.3,128,0
19554.3,64,0
19555.3,64,0
20029.2,128,0
20031.2,64,0
20032.2,64,0
20506,128,0
20508,64,0
20509,64,0
20982.8,128,0
20984.8,64,0
20985.8,64,0
21459.7,128,0
21461.7,64,0
21462.7,64,0
21936.5,128,0
21938.5,64,0
21939.5,64,0
22413.3,128,0
22415.3,64,0
22416.3,64,0
22890.2,128,0
22892.2,64,0
22893.2,64,0
23367,128,0
23369,64,0
23370,64,0
23843.9,128,0
