Time,from_ingress_queue_size,to_ingress_queue_size
0,4096,nan
2000,8192,nan
3051.76,4096,0
6000,8192,0
6103.52,4096,0
9155.27,0,0
9159.51,4096,0
9160.51,8192,0
12211.3,4096,0
15263,0,0
18319,4096,0
21370.8,4096,0
24422.5,0,0
27478.5,4096,0
27479.5,8192,0
30530.3,8192,0
33582,4096,0
36633.8,0,0
36638,4096,0
39689.8,4096,0
39690.8,8192,0
42741.6,8192,0
45793.3,4096,0
45797.5,8192,0
48845.1,4096,0
48849.3,8192,0
51896.8,4096,0
51901.1,8192,0
54948.6,4096,0
54952.8,8192,0
54953.8,12288,0
58000.3,8192,0
58004.6,12288,0
61052.1,8192,0
61056.3,12288,0
64103.9,8192,0
64108.1,12288,0
67155.6,8192,0
67159.8,12288,0
70207.4,8192,0
70211.6,12288,0
70212.6,16384,0
73259.1,12288,0
73263.4,16384,0
76310.9,12288,0
76315.1,16384,0
79362.6,12288,0
79366.9,16384,0
82414.4,12288,0
82418.6,16384,0
85466.2,12288,0
85470.4,16384,0
88517.9,12288,0
88522.2,16384,0
88523.2,16384,0
91569.7,12288,0
91573.9,16384,0
94621.4,12288,0
94625.7,16384,0
97673.2,12288,0
97677.4,16384,0
100725,12288,0
100729,16384,0
103777,12288,0
103781,16384,0
106828,12288,0
106833,16384,0
109880,12288,0
109884,16384,0
112932,12288,0
112936,16384,0
112937,16384,0
115984,12288,0
115988,16384,0
119035,12288,0
119040,16384,0
122087,12288,0
122091,16384,0
125139,12288,0
125143,16384,0
128191,12288,0
128195,16384,0
128644,16384,0
131243,12288,0
134294,8192,0
137346,4096,0
140398,0,0
140402,4096,0
143454,4096,0
146506,4096,0
149557,0,0
149562,4096,0
152613,4096,0
155199,8192,0
155665,4096,0
158717,0,0
161773,4096,0
164825,4096,0
167876,0,0
168920,4096,0
171972,0,0
173984,4096,0
177036,0,0
178079,4096,0
181131,0,0
183144,4096,0
183145,8192,0
186195,4096,0
187239,8192,0
189247,4096,0
192299,0,0
192303,4096,0
195355,4096,0
195356,8192,0
198407,8192,0
201458,4096,0
201463,8192,0
204510,4096,0
204514,8192,0
207562,4096,0
207566,8192,0
210614,4096,0
210618,8192,0
210619,12288,0
213665,8192,0
213670,12288,0
216717,8192,0
216721,12288,0
219769,8192,0
219773,12288,0
222821,8192,0
222825,12288,0
225872,8192,0
225877,12288,0
225878,16384,0
228924,12288,0
228928,16384,0
231976,12288,0
231980,16384,0
235028,12288,0
235032,16384,0
238079,12288,0
238084,16384,0
241131,12288,0
241135,16384,0
244183,12288,0
244187,16384,0
244188,16384,0
247235,12288,0
247239,16384,0
250286,12288,0
250291,16384,0
253338,12288,0
253342,16384,0
256390,12288,0
256394,16384,0
259442,12288,0
259446,16384,0
262494,12288,0
262498,16384,0
265545,12288,0
265550,16384,0
268597,12288,0
268601,16384,0
268602,16384,0
271649,12288,0
271653,16384,0
274701,12288,0
274705,16384,0
277752,12288,0
277757,16384,0
280804,12288,0
280808,16384,0
283856,12288,0
283860,16384,0
284377,16384,0
286908,12288,0
289959,8192,0
293011,4096,0
296063,0,0
296067,4096,0
299119,4096,0
302171,4096,0
305222,0,0
305227,4096,0
308278,4096,0
310881,8192,0
311330,4096,0
314382,0,0
317438,4096,0
320490,4096,0
323541,0,0
324662,4096,0
327714,0,0
329649,4096,0
332701,0,0
333821,4096,0
336873,0,0
338809,4096,0
338810,8192,0
341860,4096,0
342981,8192,0
344912,4096,0
347964,0,0
347968,4096,0
351020,4096,0
351021,8192,0
354072,8192,0
357123,4096,0
357128,8192,0
360175,4096,0
360179,8192,0
363227,4096,0
363231,8192,0
366279,4096,0
366283,8192,0
366284,12288,0
369330,8192,0
369335,12288,0
372382,8192,0
372386,12288,0
375434,8192,0
375438,12288,0
378486,8192,0
378490,12288,0
381537,8192,0
381542,12288,0
381543,16384,0
384589,12288,0
384593,16384,0
387641,12288,0
387645,16384,0
390693,12288,0
390697,16384,0
393745,12288,0
393749,16384,0
396796,12288,0
396801,16384,0
399848,12288,0
399852,16384,0
399853,16384,0
402900,12288,0
402904,16384,0
405952,12288,0
405956,16384,0
409003,12288,0
409008,16384,0
412055,12288,0
412059,16384,0
415107,12288,0
415111,16384,0
418159,12288,0
418163,16384,0
421210,12288,0
421215,16384,0
424262,12288,0
424266,16384,0
424267,16384,0
427314,12288,0
427318,16384,0
430366,12288,0
430370,16384,0
433417,12288,0
433422,16384,0
436469,12288,0
436473,16384,0
439521,12288,0
439525,16384,0
440045,16384,0
442573,12288,0
445624,8192,0
448676,4096,0
451728,0,0
451732,4096,0
454784,4096,0
457836,4096,0
460887,0,0
460892,4096,0
463943,4096,0
466548,8192,0
466995,4096,0
470047,0,0
473103,4096,0
476155,4096,0
479206,0,0
480331,4096,0
483383,0,0
485314,4096,0
488366,0,0
489491,4096,0
492543,0,0
494474,4096,0
494475,8192,0
497525,4096,0
498650,8192,0
500577,4096,0
503629,0,0
503633,4096,0
506685,4096,0
506686,8192,0
509737,8192,0
512788,4096,0
512793,8192,0
515840,4096,0
515844,8192,0
518892,4096,0
518896,8192,0
521944,4096,0
521948,8192,0
521949,12288,0
524996,8192,0
525000,12288,0
528047,8192,0
528052,12288,0
531099,8192,0
531103,12288,0
534151,8192,0
534155,12288,0
537203,8192,0
537207,12288,0
537208,16384,0
540254,12288,0
540259,16384,0
543306,12288,0
543310,16384,0
546358,12288,0
546362,16384,0
549410,12288,0
549414,16384,0
552461,12288,0
552466,16384,0
555513,12288,0
555517,16384,0
555518,16384,0
558565,12288,0
558569,16384,0
561617,12288,0
561621,16384,0
564668,12288,0
564673,16384,0
567720,12288,0
567724,16384,0
570772,12288,0
570776,16384,0
573824,12288,0
573828,16384,0
576875,12288,0
576880,16384,0
579927,12288,0
579931,16384,0
579932,16384,0
582979,12288,0
582983,16384,0
586031,12288,0
586035,16384,0
589082,12288,0
589087,16384,0
592134,12288,0
592138,16384,0
595186,12288,0
595190,16384,0
595711,16384,0
598238,12288,0
601289,8192,0
604341,4096,0
607393,0,0
607397,4096,0
610449,4096,0
613501,4096,0
616552,0,0
616557,4096,0
619608,4096,0
622213,8192,0
622660,4096,0
625712,0,4096
625714,0,0
628774,4096,0
631826,0,4096
631828,4096,0
634880,0,4096
634882,0,0
635997,4096,0
639049,0,4096
639051,0,0
640995,4096,0
644047,0,4096
644049,0,0
645164,4096,0
648216,0,4096
648218,0,0
650163,4096,0
650164,8192,0
653215,4096,4096
653217,4096,0
654332,8192,0
656266,4096,4096
656268,4096,0
659318,0,4096
659320,0,0
