Time,from_ingress_queue_size,to_ingress_queue_size
3817.7,1,nan
3825.15,0,nan
3826.15,0,0
5817.7,1,0
5825.15,0,0
5826.15,0,0
7727.05,1,0
7734.5,0,0
7735.5,0,0
9634.39,1,0
9641.85,0,0
9642.85,0,1
9644.85,0,0
11560.6,1,0
11568.1,0,0
11569.1,0,0
13472,1,0
13479.4,0,0
13480.4,0,1
13482.4,0,0
15394.2,1,0
15401.7,0,0
15402.7,0,0
17303.6,1,0
17311,0,0
17312,0,0
19210.9,1,0
19218.4,0,0
19219.4,0,0
21118.3,1,0
21125.7,0,0
21126.7,0,0
23025.6,1,0
23033.1,0,0
23034.1,0,0
24933,1,0
24940.4,0,0
24941.4,0,0
26840.3,1,0
26847.8,0,0
26848.8,0,0
28747.7,1,0
28755.1,0,0
28756.1,0,0
30655,1,0
30662.5,0,0
30663.5,0,0
32562.4,1,0
32569.8,0,0
32570.8,0,0
34469.7,1,0
34477.2,0,0
34478.2,0,0
36377.1,1,0
36384.5,0,0
36385.5,0,0
38284.4,1,0
38291.9,0,0
38292.9,0,0
40191.8,1,0
40199.2,0,0
40200.2,0,0
42099.1,1,0
42106.6,0,0
42107.6,0,0
44006.5,1,0
44013.9,0,0
44014.9,0,0
45913.8,1,0
45921.3,0,0
45922.3,0,0
47821.2,1,0
47828.6,0,0
47829.6,0,0
49728.5,1,0
49736,0,0
49737,0,0
51635.9,1,0
51643.3,0,0
51644.3,0,0
53543.2,1,0
53550.7,0,0
53551.7,0,0
55450.6,1,0
55458,0,0
55459,0,0
57357.9,1,0
57365.4,0,0
57366.4,0,0
59265.3,1,0
59272.7,0,0
59273.7,0,0
61172.6,1,0
61180.1,0,0
61181.1,0,0
63080,1,0
63087.4,0,0
63088.4,0,0
64987.3,1,0
64994.8,0,0
64995.8,0,0
66894.7,1,0
66902.1,0,0
66903.1,0,0
68802,1,0
68809.5,0,0
68810.5,0,0
70709.4,1,0
70716.8,0,0
70717.8,0,0
72616.7,1,0
72624.2,0,0
72625.2,0,0
74524.1,1,0
74531.5,0,0
74532.5,0,0
76431.4,1,0
76438.8,0,0
76439.8,0,0
78338.7,1,0
78346.2,0,0
78347.2,0,0
80246.1,1,0
80253.5,0,0
80254.5,0,0
82153.4,1,0
82160.9,0,0
82161.9,0,0
84060.8,1,0
84068.2,0,0
84069.2,0,0
85968.1,1,0
85975.6,0,0
85976.6,0,0
87875.5,1,0
87882.9,0,0
87883.9,0,0
89782.8,1,0
89790.3,0,0
89791.3,0,0
91690.2,1,0
91697.6,0,0
91698.6,0,0
93597.5,1,0
93605,0,0
93606,0,0
95504.9,1,0
95512.3,0,0
95513.3,0,0
97412.2,1,0
97419.7,0,0
97420.7,0,0
99319.6,1,0
99327,0,0
99328,0,0
101227,1,0
101234,0,0
101235,0,0
103134,1,0
103142,0,0
103143,0,0
105042,1,0
105049,0,0
105050,0,0
106949,1,0
106956,0,0
106957,0,0
108856,1,0
108864,0,0
108865,0,0
110764,1,0
110771,0,0
110772,0,0
112671,1,0
112678,0,0
112679,0,0
114578,1,0
114586,0,0
114587,0,0
116486,1,0
116493,0,0
116494,0,0
118393,1,0
118401,0,0
118402,0,0
120300,1,0
120308,0,0
120309,0,0
122208,1,0
122215,0,0
122216,0,0
124115,1,0
124123,0,0
124124,0,0
126022,1,0
126030,0,0
126031,0,0
127930,1,0
127937,0,0
127938,0,0
129837,1,0
129845,0,0
129846,0,0
131745,1,0
131752,0,0
131753,0,0
133652,1,0
133659,0,0
133660,0,0
135559,1,0
135567,0,0
135568,0,0
137467,1,0
137474,0,0
137475,0,0
139374,1,0
139381,0,0
139382,0,0
141281,1,0
141289,0,0
141290,0,0
143189,1,0
143196,0,0
143197,0,0
145096,1,0
145103,0,0
145104,0,0
147003,1,0
147011,0,0
147012,0,0
148911,1,0
148918,0,0
148919,0,0
150818,1,0
150825,0,0
150826,0,0
152725,1,0
152733,0,0
