Time,from_ingress_queue_size,to_ingress_queue_size
1908.35,256,nan
3815.7,0,nan
3816.7,0,0
3908.35,256,0
5815.7,0,0
5816.7,0,0
5817.7,256,0
7723.05,512,0
7725.05,256,0
7726.05,256,0
9632.39,0,0
9633.39,0,0
9651.3,256,0
11558.6,0,0
11559.6,0,0
11562.6,256,0
13470,0,0
13471,0,0
13484.9,256,0
15392.2,0,0
15393.2,0,0
15394.2,256,0
17299.6,512,0
17301.6,256,0
17302.6,256,0
19206.9,512,0
19208.9,256,0
19209.9,256,0
21114.3,512,0
21116.3,256,0
21117.3,256,0
23021.6,512,0
23023.6,256,0
23024.6,256,0
24929,512,0
24931,256,0
24932,256,0
26836.3,512,0
26838.3,256,0
26839.3,256,0
28743.7,512,0
28745.7,256,0
28746.7,256,0
30651,512,0
30653,256,0
30654,256,0
32558.4,512,0
32560.4,256,0
32561.4,256,0
34465.7,512,0
34467.7,256,0
34468.7,256,0
36373.1,512,0
36375.1,256,0
36376.1,256,0
38280.4,512,0
38282.4,256,0
38283.4,256,0
40187.8,512,0
40189.8,256,0
40190.8,256,0
42095.1,512,0
42097.1,256,0
42098.1,256,0
44002.5,512,0
44004.5,256,0
44005.5,256,0
45909.8,512,0
45911.8,256,0
45912.8,256,0
47817.2,512,0
47819.2,256,0
47820.2,256,0
49724.5,512,0
49726.5,256,0
49727.5,256,0
51631.9,512,0
51633.9,256,0
51634.9,256,0
53539.2,512,0
53541.2,256,0
53542.2,256,0
55446.6,512,0
55448.6,256,0
55449.6,256,0
57353.9,512,0
57355.9,256,0
57356.9,256,0
59261.3,512,0
59263.3,256,0
59264.3,256,0
61168.6,512,0
61170.6,256,0
61171.6,256,0
63076,512,0
63078,256,0
63079,256,0
64983.3,512,0
64985.3,256,0
64986.3,256,0
66890.7,512,0
66892.7,256,0
66893.7,256,0
68798,512,0
68800,256,0
68801,256,0
70705.4,512,0
70707.4,256,0
70708.4,256,0
72612.7,512,0
72614.7,256,0
72615.7,256,0
74520.1,512,0
74522.1,256,0
74523.1,256,0
76427.4,512,0
76429.4,256,0
76430.4,256,0
78334.7,512,0
78336.7,256,0
78337.7,256,0
80242.1,512,0
80244.1,256,0
80245.1,256,0
82149.4,512,0
82151.4,256,0
82152.4,256,0
84056.8,512,0
84058.8,256,0
84059.8,256,0
85964.1,512,0
85966.1,256,0
85967.1,256,0
87871.5,512,0
87873.5,256,0
87874.5,256,0
89778.8,512,0
89780.8,256,0
89781.8,256,0
91686.2,512,0
91688.2,256,0
91689.2,256,0
93593.5,512,0
93595.5,256,0
93596.5,256,0
95500.9,512,0
95502.9,256,0
95503.9,256,0
97408.2,512,0
97410.2,256,0
97411.2,256,0
99315.6,512,0
99317.6,256,0
99318.6,256,0
101223,512,0
101225,256,0
101226,256,0
103130,512,0
103132,256,0
103133,256,0
105038,512,0
105040,256,0
105041,256,0
106945,512,0
106947,256,0
106948,256,0
108852,512,0
108854,256,0
108855,256,0
110760,512,0
110762,256,0
110763,256,0
112667,512,0
112669,256,0
112670,256,0
114574,512,0
114576,256,0
114577,256,0
116482,512,0
116484,256,0
116485,256,0
118389,512,0
118391,256,0
118392,256,0
120296,512,0
120298,256,0
120299,256,0
122204,512,0
122206,256,0
122207,256,0
124111,512,0
124113,256,0
124114,256,0
126018,512,0
126020,256,0
126021,256,0
127926,512,0
127928,256,0
127929,256,0
129833,512,0
129835,256,0
129836,256,0
131741,512,0
131743,256,0
131744,256,0
133648,512,0
133650,256,0
133651,256,0
135555,512,0
135557,256,0
135558,256,0
137463,512,0
137465,256,0
137466,256,0
139370,512,0
139372,256,0
139373,256,0
141277,512,0
141279,256,0
141280,256,0
143185,512,0
143187,256,0
143188,256,0
145092,512,0
145094,256,0
145095,256,0
146999,512,0
147001,256,0
147002,256,0
148907,512,0
148909,256,0
148910,256,0
150814,512,0
150816,256,0
150817,256,0
152721,512,0
152723,256,0
152724,256,0
154629,512,0
154631,256,0
154632,256,0
156536,512,0
156538,256,0
156539,256,0
158443,512,0
158445,256,0
158446,256,0
160351,512,0
160353,256,0
160354,256,0
162258,512,0
162260,256,0
162261,256,0
164165,512,0
164167,256,0
164168,256,0
166073,512,0
166075,256,0
166076,256,0
167980,512,0
167982,256,0
167983,256,0
169887,512,0
169889,256,0
169890,256,0
171795,512,0
171797,256,0
171798,256,0
173702,512,0
173704,256,0
173705,256,0
175610,512,0
175612,256,0
175613,256,0
177517,512,0
177519,256,0
177520,256,0
179424,512,0
179426,256,0
179427,256,0
181332,512,0
181334,256,0
181335,256,0
183239,512,0
183241,256,0
183242,256,0
185146,512,0
185148,256,0
185149,256,0
187054,512,0
187056,256,0
187057,256,0
188961,512,0
188963,256,0
188964,256,0
190868,512,0
190870,256,0
190871,256,0
192776,512,0
192778,256,0
192779,256,0
194683,512,0
194685,256,0
194686,256,0
196590,512,0
196592,256,0
196593,256,0
198498,512,0
198500,256,0
198501,256,0
200405,512,0
200407,256,0
200408,256,0
202312,512,0
202314,256,0
202315,256,0
204220,512,0
204222,256,0
204223,256,0
206127,512,0
206129,256,0
206130,256,0
208034,512,0
208036,256,0
208037,256,0
209942,512,0
209944,256,0
209945,256,0
211849,512,0
211851,256,0
211852,256,0
213757,512,0
213759,256,0
213760,256,0
215664,512,0
215666,256,0
215667,256,0
217571,512,0
217573,256,0
217574,256,0
219479,512,0
219481,256,0
219482,256,0
221386,512,0
221388,256,0
221389,256,0
223293,512,0
223295,256,0
223296,256,0
225201,512,0
225203,256,0
225204,256,0
227108,512,0
227110,256,0
227111,256,0
229015,512,0
229017,256,0
229018,256,0
230923,512,0
230925,256,0
230926,256,0
232830,512,0
232832,256,0
232833,256,0
234737,512,0
234739,256,0
234740,256,0
236645,512,0
236647,256,0
236648,256,0
238552,512,0
238554,256,0
238555,256,0
240459,512,0
240461,256,0
240462,256,0
242367,512,0
242369,256,0
242370,256,0
244274,512,0
244276,256,0
244277,256,0
246181,512,0
246183,256,0
246184,256,0
248089,512,0
248091,256,0
248092,256,0
249996,512,0
249998,256,0
249999,256,0
251903,512,0
251905,256,0
251906,256,0
253811,512,0
253813,256,0
253814,256,0
255718,512,0
255720,256,0
255721,256,0
257626,512,0
257628,256,0
257629,256,0
259533,512,0
259535,256,0
259536,256,0
261440,512,0
261442,256,0
261443,256,0
263348,512,0
263350,256,0
263351,256,0
265255,512,0
265257,256,0
265258,256,0
267162,512,0
267164,256,0
267165,256,0
269070,512,0
269072,256,0
269073,256,0
270977,512,0
270979,256,0
270980,256,0
272884,512,0
272886,256,0
272887,256,0
274792,512,0
274794,256,0
274795,256,0
276699,512,0
276701,256,0
276702,256,0
278606,512,0
278608,256,0
278609,256,0
280514,512,0
280516,256,0
280517,256,0
282421,512,0
282423,256,0
282424,256,0
284328,512,0
284330,256,0
284331,256,0
286236,512,0
286238,256,0
286239,256,0
288143,512,0
288145,256,0
288146,256,0
290050,512,0
290052,256,0
290053,256,0
291958,512,0
291960,256,0
291961,256,0
293865,512,0
293867,256,0
293868,256,0
295772,512,0
295774,256,0
295775,256,0
297680,512,0
297682,256,0
297683,256,0
299587,512,0
299589,256,0
299590,256,0
301495,512,0
301497,256,0
301498,256,0
303402,512,0
303404,256,0
303405,256,0
305309,512,0
305311,256,0
305312,256,0
307217,512,0
307219,256,0
307220,256,0
309124,512,0
309126,256,0
309127,256,0
311031,512,0
311033,256,0
311034,256,0
312939,512,0
312941,256,0
312942,256,0
314846,512,0
314848,256,0
314849,256,0
316753,512,0
316755,256,0
316756,256,0
318661,512,0
318663,256,0
318664,256,0
320568,512,0
320570,256,0
320571,256,0
322475,512,0
322477,256,0
322478,256,0
324383,512,0
324385,256,0
324386,256,0
326290,512,0
326292,256,0
326293,256,0
328197,512,0
328199,256,0
328200,256,0
330105,512,0
330107,256,0
330108,256,0
332012,512,0
332014,256,0
332015,256,0
333919,512,0
333921,256,0
333922,256,0
335827,512,0
335829,256,0
335830,256,0
337734,512,0
337736,256,0
337737,256,0
339642,512,0
339644,256,0
339645,256,0
341549,512,0
341551,256,0
341552,256,0
343456,512,0
343458,256,0
343459,256,0
345364,512,0
345366,256,0
345367,256,0
347271,512,0
347273,256,0
347274,256,0
349178,512,0
349180,256,0
349181,256,0
351086,512,0
351088,256,0
351089,256,0
352993,512,0
352995,256,0
352996,256,0
354900,512,0
354902,256,0
354903,256,0
356808,512,0
356810,256,0
356811,256,0
358715,512,0
358717,256,0
358718,256,0
360622,512,0
360624,256,0
360625,256,0
362530,512,0
362532,256,0
362533,256,0
364437,512,0
364439,256,0
364440,256,0
366344,512,0
366346,256,0
366347,256,0
368252,512,0
368254,256,0
368255,256,0
370159,512,0
370161,256,0
370162,256,0
372066,512,0
372068,256,0
372069,256,0
373974,512,0
373976,256,0
373977,256,0
375881,512,0
375883,256,0
375884,256,0
377788,512,0
377790,256,0
377791,256,0
379696,512,0
379698,256,0
379699,256,0
381603,512,0
381605,256,0
381606,256,0
383511,512,0
383513,256,0
383514,256,0
385418,512,0
385420,256,0
385421,256,0
387325,512,0
387327,256,0
387328,256,0
389233,512,0
389235,256,0
389236,256,0
391140,512,0
391142,256,0
391143,256,0
393047,512,0
393049,256,0
393050,256,0
394955,512,0
394957,256,0
394958,256,0
396862,512,0
396864,256,0
396865,256,0
398769,512,0
398771,256,0
398772,256,0
400677,512,0
400679,256,0
400680,256,0
402584,512,0
402586,256,0
402587,256,0
404491,512,0
404493,256,0
404494,256,0
406399,512,0
406401,256,0
406402,256,0
