Time,from_ingress_queue_size,to_ingress_queue_size
0,64,nan
1,128,nan
2,192,nan
3,256,nan
4,320,nan
5,384,nan
6,448,nan
7,512,nan
8,576,nan
9,640,nan
10,704,nan
11,768,nan
12,832,nan
13,896,nan
14,960,nan
15,1024,nan
16,1088,nan
17,1152,nan
18,1216,nan
19,1280,nan
20,1344,nan
21,1408,nan
22,1472,nan
23,1536,nan
24,1600,nan
25,1664,nan
26,1728,nan
27,1792,nan
28,1856,nan
29,1920,nan
30,1984,nan
31,2048,nan
32,2112,nan
33,2176,nan
34,2240,nan
35,2304,nan
36,2368,nan
37,2432,nan
38,2496,nan
39,2560,nan
40,2624,nan
41,2688,nan
42,2752,nan
43,2816,nan
44,2880,nan
45,2944,nan
46,3008,nan
47,3072,nan
48,3136,nan
49,3200,nan
50,3264,nan
51,3328,nan
52,3392,nan
53,3456,nan
54,3520,nan
55,3584,nan
56,3648,nan
57,3712,nan
58,3776,nan
59,3840,nan
60,3904,nan
61,3968,nan
62,4032,nan
63,4096,nan
64,4096,nan
65,4096,nan
66,4096,nan
67,4096,nan
68,4096,nan
69,4096,nan
70,4096,nan
71,4096,nan
72,4096,nan
73,4096,nan
74,4096,nan
75,4096,nan
76,4096,nan
77,4096,nan
78,4096,nan
79,4096,nan
80,4096,nan
81,4096,nan
82,4096,nan
83,4096,nan
84,4096,nan
85,4096,nan
86,4096,nan
87,4096,nan
88,4096,nan
89,4096,nan
90,4096,nan
91,4096,nan
92,4096,nan
93,4096,nan
94,4096,nan
95,4096,nan
96,4096,nan
97,4096,nan
98,4096,nan
99,4096,nan
476.837,4032,nan
477.837,4032,0
953.674,3968,0
954.674,3968,64
957.674,3968,0
1430.51,3904,0
1431.51,3904,64
1432.51,3904,0
1907.35,3840,0
1908.35,3840,64
1909.35,3840,0
2384.19,3776,0
2385.19,3776,64
2386.19,3776,0
2861.02,3712,0
2862.02,3712,64
2863.02,3712,0
3337.86,3648,0
3338.86,3648,64
3339.86,3648,0
3814.7,3584,0
3815.7,3584,64
3816.7,3584,0
4291.53,3520,0
4292.53,3520,64
4293.53,3520,0
4768.37,3456,0
4769.37,3456,64
4770.37,3456,0
5245.21,3392,0
5246.21,3392,64
5247.21,3392,0
5722.05,3328,0
5723.05,3328,64
5724.05,3328,0
6198.88,3264,0
6199.88,3264,64
6200.88,3264,0
6675.72,3200,0
6676.72,3200,64
6677.72,3200,0
7152.56,3136,0
7153.56,3136,64
7154.56,3136,0
7629.39,3072,0
7630.39,3072,64
7631.39,3072,0
8106.23,3008,0
8107.23,3008,64
8108.23,3008,0
8583.07,2944,0
8584.07,2944,64
8585.07,2944,0
9059.91,2880,0
9060.91,2880,64
9061.91,2880,0
9536.74,2816,0
9537.74,2816,64
9538.74,2816,0
10013.6,2752,0
10014.6,2752,64
10015.6,2752,0
10490.4,2688,0
10491.4,2688,64
10492.4,2688,0
10967.3,2624,0
10968.3,2624,64
10969.3,2624,0
11444.1,2560,0
11445.1,2560,64
11446.1,2560,0
11920.9,2496,0
11921.9,2496,64
11922.9,2496,0
12397.8,2432,0
12398.8,2432,64
12399.8,2432,0
12874.6,2368,0
12875.6,2368,64
12876.6,2368,0
13351.4,2304,0
13352.4,2304,64
13353.4,2304,0
13828.3,2240,0
13829.3,2240,64
13830.3,2240,0
14305.1,2176,0
14306.1,2176,64
14307.1,2176,0
14782,2112,0
14783,2112,64
14784,2112,0
15258.8,2048,0
15259.8,2048,64
15260.8,2048,0
15735.6,1984,0
15736.6,1984,64
15737.6,1984,0
16212.5,1920,0
16213.5,1920,64
16214.5,1920,0
16689.3,1856,0
16690.3,1856,64
16691.3,1856,0
17166.1,1792,0
17167.1,1792,64
17168.1,1792,0
17643,1728,0
17644,1728,64
17645,1728,0
18119.8,1664,0
18120.8,1664,64
18121.8,1664,0
18596.6,1600,0
18597.6,1600,64
18598.6,1600,0
19073.5,1536,0
19074.5,1536,64
19075.5,1536,0
19550.3,1472,0
19551.3,1472,64
19552.3,1472,0
20027.2,1408,0
20028.2,1408,64
20029.2,1408,0
20504,1344,0
20505,1344,64
20506,1344,0
20980.8,1280,0
20981.8,1280,64
20982.8,1280,0
21457.7,1216,0
21458.7,1216,64
21459.7,1216,0
21934.5,1152,0
21935.5,1152,64
21936.5,1152,0
22411.3,1088,0
22412.3,1088,64
22413.3,1088,0
22888.2,1024,0
22889.2,1024,64
22890.2,1024,0
23365,960,0
23366,960,64
23367,960,0
23841.9,896,0
23842.9,896,64
23843.9,896,0
24318.7,832,0
24319.7,832,64
24320.7,832,0
24795.5,768,0
24796.5,768,64
24797.5,768,0
25272.4,704,0
25273.4,704,64
25274.4,704,0
25749.2,640,0
25750.2,640,64
25751.2,640,0
26226,576,0
26227,576,64
26228,576,0
26702.9,512,0
26703.9,512,64
26704.9,512,0
27179.7,448,0
27180.7,448,64
27181.7,448,0
27656.6,384,0
27657.6,384,64
27658.6,384,0
28133.4,320,0
28134.4,320,64
28135.4,320,0
28610.2,256,0
28611.2,256,64
28612.2,256,0
29087.1,192,0
29088.1,192,64
29089.1,192,0
29563.9,128,0
29564.9,128,64
29565.9,128,0
30040.7,64,0
30041.7,64,64
30042.7,64,0
30517.6,0,0
30518.6,0,64
30519.6,0,0
