Time,from_ingress_queue_size,to_ingress_queue_size
3728.36,1,nan
3728.44,0,0
9687.83,1,0
9687.9,0,0
11176.9,1,0
11177,0,0
20863.7,1,0
20863.8,0,0
21608.8,1,0
21608.8,0,0
22353.8,1,0
22353.9,0,0
23097.9,1,0
23097.9,0,0
34274.7,1,0
34274.8,0,0
35763.9,1,0
35763.9,0,0
36509.9,1,0
36510,0,0
37255,1,0
37255.1,0,0
38003,1,0
38003.1,0,0
39493.2,1,0
39493.2,0,0
40983.3,1,0
40983.3,0,0
42469.4,1,0
42469.5,0,0
50667,1,0
50667.1,0,0
52901.2,1,0
52901.3,0,0
53646.3,1,0
53646.3,0,0
55135.4,1,0
55135.4,0,0
56625.5,1,0
56625.6,0,0
64078.1,1,0
64078.1,0,0
66311.2,1,0
66311.3,0,0
67805.4,1,0
67805.4,0,0
69291.5,1,0
69291.5,0,0
70781.6,1,0
70781.7,0,0
78236.2,1,0
78236.2,0,0
79726.3,1,0
79726.4,0,0
80468.3,1,0
80468.4,0,0
81961.5,1,0
81961.5,0,0
83447.6,1,0
83447.7,0,0
91645.2,1,0
91645.3,0,0
93134.3,1,0
93134.4,0,0
93879.4,1,0
93879.5,0,0
94627.4,1,0
94627.5,0,0
105800,1,0
105800,0,0
106545,1,0
106545,0,0
107289,1,0
107290,0,0
119956,1,0
119956,0,0
120701,1,0
120702,0,0
121446,1,0
121446,0,0
122191,1,0
122191,0,0
137096,1,0
137096,0,0
137841,1,0
137841,0,0
149015,1,0
149015,0,0
149759,1,0
149759,0,0
151248,1,0
151248,0,0
160935,1,0
160935,0,0
161680,1,0
161680,0,0
163169,1,0
163169,0,0
163913,1,0
163913,0,0
175091,1,0
175091,0,0
175836,1,0
175836,0,0
177325,1,0
177325,0,0
178815,1,0
178815,0,0
179559,1,0
179559,0,0
192972,1,0
192972,0,0
193717,1,0
193717,0,0
195206,1,0
195206,0,0
196696,1,0
196696,0,0
198187,1,0
198187,0,0
207128,1,0
207128,0,0
207876,1,0
207876,0,0
208621,1,0
208621,0,0
210107,1,0
210108,0,0
211602,1,0
211602,0,0
221285,1,0
221285,0,0
222029,1,0
222029,0,0
222773,1,0
222774,0,0
224268,1,0
224268,0,0
233206,1,0
233206,0,0
233950,1,0
233950,0,0
246616,1,0
246616,0,0
247361,1,0
247361,0,0
248105,1,0
248105,0,0
261518,1,0
261519,0,0
262263,1,0
262263,0,0
273438,1,0
273438,0,0
274183,1,0
274184,0,0
284615,1,0
284615,0,0
285359,1,0
285359,0,0
295790,1,0
295790,0,0
296535,1,0
296535,0,0
306221,1,0
306221,0,0
306966,1,0
306966,0,0
308455,1,0
308455,0,0
317397,1,0
317397,0,0
318142,1,0
318142,0,0
330063,1,0
330063,0,0
330808,1,0
330808,0,0
341239,1,0
341239,0,0
342728,1,0
342728,0,0
343474,1,0
343474,0,0
353908,1,0
353908,0,0
355398,1,0
355398,0,0
356143,1,0
356143,0,0
356888,1,0
356888,0,0
362100,1,0
362100,0,0
362845,1,0
362845,0,0
364338,1,0
364339,0,0
369551,1,0
369551,0,0
