Time,from_ingress_queue_size,to_ingress_queue_size
1,2048,nan
1526.88,0,0
2001,2048,0
3056.25,4096,0
3057.25,6144,0
3526.88,4096,2048
3527.88,4096,0
5052.76,2048,2048
5053.76,2048,0
6578.64,0,2048
6579.64,0,0
6583.13,2048,0
8109.01,0,2048
8110.01,0,0
8112.01,2048,0
9637.88,0,2048
9638.88,0,0
9639.37,2048,0
9640.37,4096,0
11165.3,2048,2048
11166.3,2048,0
11171.3,4096,0
12691.1,2048,2048
12692.1,2048,0
12695.6,4096,0
14217,2048,2048
14218,2048,0
14224.5,4096,0
14225.5,6144,0
15742.9,4096,2048
15743.9,4096,0
15747.4,6144,0
17268.8,4096,2048
17269.8,4096,0
17276.3,6144,0
18794.6,4096,2048
18795.6,4096,0
18799.1,6144,0
20320.5,4096,2048
20321.5,4096,0
20328,6144,0
21846.4,4096,2048
21847.4,4096,0
21850.9,6144,0
21851.9,8192,0
23372.3,6144,2048
23373.3,6144,0
23379.8,8192,0
24898.2,6144,2048
24899.2,6144,0
24902.7,8192,0
26424,6144,2048
26425,6144,0
26431.5,8192,0
27949.9,6144,2048
27950.9,6144,0
27954.4,8192,0
29475.8,6144,2048
29476.8,6144,0
29483.3,8192,0
29484.3,10240,0
31001.7,8192,2048
31002.7,8192,0
31006.2,10240,0
32527.6,8192,2048
32528.6,8192,0
32535,10240,0
34053.4,8192,2048
34054.4,8192,0
34057.9,10240,0
35579.3,8192,2048
35580.3,8192,0
35586.8,10240,0
37105.2,8192,2048
37106.2,8192,0
37109.7,10240,0
38631.1,8192,2048
38632.1,8192,0
38638.6,10240,0
38639.6,12288,0
40157,10240,2048
40158,10240,0
40161.4,12288,0
41682.8,10240,2048
41683.8,10240,0
41690.3,12288,0
43208.7,10240,2048
43209.7,10240,0
43213.2,12288,0
44734.6,10240,2048
44735.6,10240,0
44742.1,12288,0
46260.5,10240,2048
46261.5,10240,0
46265,12288,0
47786.3,10240,2048
47787.3,10240,0
47793.8,12288,0
49312.2,10240,2048
49313.2,10240,0
49316.7,12288,0
50838.1,10240,2048
50839.1,10240,0
50845.6,12288,0
50846.6,14336,0
52364,12288,2048
52365,12288,0
52368.5,14336,0
53889.9,12288,2048
53890.9,12288,0
53897.4,14336,0
55415.7,12288,2048
55416.7,12288,0
55420.2,14336,0
56941.6,12288,2048
56942.6,12288,0
56949.1,14336,0
58467.5,12288,2048
58468.5,12288,0
58472,14336,0
59993.4,12288,2048
59994.4,12288,0
60000.9,14336,0
61519.3,12288,2048
61520.3,12288,0
61523.7,14336,0
63045.1,12288,2048
63046.1,12288,0
63052.6,14336,0
63053.6,16384,0
64571,14336,2048
64572,14336,0
64575.5,16384,0
66096.9,14336,2048
66097.9,14336,0
66104.4,16384,0
67622.8,14336,2048
67623.8,14336,0
67627.3,16384,0
69148.7,14336,2048
69149.7,14336,0
69156.1,16384,0
70674.5,14336,2048
70675.5,14336,0
70679,16384,0
72200.4,14336,2048
72201.4,14336,0
72207.9,16384,0
73726.3,14336,2048
73727.3,14336,0
73730.8,16384,0
75252.2,14336,2048
75253.2,14336,0
75259.7,16384,0
76778,14336,2048
76779,14336,0
76782.5,16384,0
78303.9,14336,2048
78304.9,14336,0
78311.4,16384,0
78312.4,16384,0
79829.8,14336,2048
79830.8,14336,0
79834.3,16384,0
81355.7,14336,2048
81356.7,14336,0
81363.2,16384,0
82881.6,14336,2048
82882.6,14336,0
82886.1,16384,0
84407.4,14336,2048
84408.4,14336,0
84414.9,16384,0
85933.3,14336,2048
85934.3,14336,0
85937.8,16384,0
87459.2,14336,2048
87460.2,14336,0
87466.7,16384,0
88985.1,14336,2048
88986.1,14336,0
88989.6,16384,0
90511,14336,2048
90512,14336,0
90518.4,16384,0
92036.8,14336,2048
92037.8,14336,0
92041.3,16384,0
93562.7,14336,2048
93563.7,14336,0
93570.2,16384,0
93571.2,16384,0
95088.6,14336,2048
95089.6,14336,0
95093.1,16384,0
96614.5,14336,2048
96615.5,14336,0
96622,16384,0
98140.4,14336,2048
98141.4,14336,0
98144.8,16384,0
99666.2,14336,2048
99667.2,14336,0
99673.7,16384,0
101192,14336,2048
101193,14336,0
101197,16384,0
102718,14336,2048
102719,14336,0
102725,16384,0
104244,14336,2048
104245,14336,0
104248,16384,0
105770,14336,2048
105771,14336,0
105777,16384,0
107296,14336,2048
107297,14336,0
107300,16384,0
108003,16384,0
108822,14336,2048
108823,14336,0
110347,12288,2048
110348,12288,0
111873,10240,2048
111874,10240,0
113399,8192,2048
113400,8192,0
114925,6144,2048
114926,6144,0
116451,4096,2048
116452,4096,0
116455,6144,0
117977,4096,2048
117978,4096,0
117984,6144,0
119503,4096,2048
119504,4096,0
119507,6144,0
121029,4096,2048
121030,4096,0
121036,6144,0
122554,4096,2048
122555,4096,0
122559,6144,0
122941,8192,0
124080,6144,2048
124081,6144,0
125606,4096,2048
125607,4096,0
127132,2048,2048
127133,2048,0
127140,4096,0
128658,2048,2048
128659,2048,0
128662,4096,0
130184,2048,2048
130185,2048,0
130191,4096,0
131710,2048,2048
131711,2048,0
131714,4096,0
133236,2048,2048
133237,2048,0
133243,4096,0
134761,2048,2048
134762,2048,0
134766,4096,0
134767,6144,0
136243,8192,0
136287,6144,2048
136288,6144,0
137813,4096,2048
137814,4096,0
139339,2048,2048
139340,2048,0
139347,4096,0
140865,2048,2048
140866,2048,0
140869,4096,0
142391,2048,2048
142392,2048,0
142398,4096,0
143917,2048,2048
143918,2048,0
143921,4096,0
143922,6144,0
145443,4096,2048
145444,4096,0
145450,6144,0
146968,4096,2048
146969,4096,0
146973,6144,0
148494,4096,2048
148495,4096,0
148502,6144,0
150020,4096,2048
150021,4096,0
150025,6144,0
150026,8192,0
151546,6144,2048
151547,6144,0
151554,8192,0
153072,6144,2048
153073,6144,0
153076,8192,0
154598,6144,2048
154599,6144,0
154605,8192,0
156124,6144,2048
156125,6144,0
156128,8192,0
157650,6144,2048
157651,6144,0
157657,8192,0
159176,6144,2048
159177,6144,0
159180,8192,0
159181,10240,0
160701,8192,2048
160702,8192,0
160709,10240,0
162227,8192,2048
162228,8192,0
162232,10240,0
163753,8192,2048
163754,8192,0
163761,10240,0
165279,8192,2048
165280,8192,0
165284,10240,0
166805,8192,2048
166806,8192,0
166812,10240,0
168331,8192,2048
168332,8192,0
168335,10240,0
168336,12288,0
169857,10240,2048
169858,10240,0
169864,12288,0
171383,10240,2048
171384,10240,0
171387,12288,0
172908,10240,2048
172909,10240,0
172916,12288,0
174434,10240,2048
174435,10240,0
174439,12288,0
175960,10240,2048
175961,10240,0
175968,12288,0
177486,10240,2048
177487,10240,0
177491,12288,0
179012,10240,2048
179013,10240,0
179019,12288,0
179020,14336,0
180538,12288,2048
180539,12288,0
180542,14336,0
182064,12288,2048
182065,12288,0
182071,14336,0
183590,12288,2048
183591,12288,0
183594,14336,0
185115,12288,2048
185116,12288,0
185123,14336,0
186641,12288,2048
186642,12288,0
186646,14336,0
188167,12288,2048
188168,12288,0
188175,14336,0
189693,12288,2048
189694,12288,0
189698,14336,0
191219,12288,2048
191220,12288,0
191226,14336,0
192745,12288,2048
192746,12288,0
192749,14336,0
192750,16384,0
194271,14336,2048
194272,14336,0
194278,16384,0
195797,14336,2048
195798,14336,0
195801,16384,0
197322,14336,2048
197323,14336,0
197330,16384,0
198848,14336,2048
198849,14336,0
198853,16384,0
200374,14336,2048
200375,14336,0
200382,16384,0
201900,14336,2048
201901,14336,0
201905,16384,0
203426,14336,2048
203427,14336,0
203433,16384,0
204952,14336,2048
204953,14336,0
204956,16384,0
206478,14336,2048
206479,14336,0
206485,16384,0
206486,16384,0
208004,14336,2048
208005,14336,0
208008,16384,0
209530,14336,2048
209531,14336,0
209537,16384,0
211055,14336,2048
211056,14336,0
211060,16384,0
212581,14336,2048
212582,14336,0
212589,16384,0
214107,14336,2048
214108,14336,0
214112,16384,0
215633,14336,2048
215634,14336,0
215641,16384,0
217159,14336,2048
217160,14336,0
217163,16384,0
218685,14336,2048
218686,14336,0
218692,16384,0
220211,14336,2048
220212,14336,0
220215,16384,0
221737,14336,2048
221738,14336,0
221744,16384,0
223262,14336,2048
223263,14336,0
223267,16384,0
223268,16384,0
224788,14336,2048
224789,14336,0
224796,16384,0
226314,14336,2048
226315,14336,0
226319,16384,0
227840,14336,2048
227841,14336,0
227848,16384,0
229366,14336,2048
229367,14336,0
229370,16384,0
230892,14336,2048
230893,14336,0
230899,16384,0
232418,14336,2048
232419,14336,0
232422,16384,0
233944,14336,2048
233945,14336,0
233951,16384,0
235182,16384,0
235469,14336,2048
235470,14336,0
236995,12288,2048
236996,12288,0
238521,10240,2048
238522,10240,0
240047,8192,2048
240048,8192,0
241573,6144,2048
241574,6144,0
243099,4096,2048
243100,4096,0
243106,6144,0
244625,4096,2048
244626,4096,0
244629,6144,0
246151,4096,2048
246152,4096,0
246158,6144,0
247676,4096,2048
247677,4096,0
247681,6144,0
249202,4096,2048
249203,4096,0
249210,6144,0
250728,4096,2048
250729,4096,0
250733,6144,0
252254,4096,2048
252255,4096,0
252262,6144,0
252263,8192,0
252581,10240,0
253780,8192,2048
253781,8192,0
255306,6144,2048
255307,6144,0
256832,4096,2048
256833,4096,0
258358,2048,2048
258359,2048,0
258365,4096,0
259884,2048,2048
259885,2048,0
259888,4096,0
261409,2048,2048
261410,2048,0
261417,4096,0
262935,2048,2048
262936,2048,0
262940,4096,0
263578,6144,0
264461,4096,2048
264462,4096,0
265987,2048,2048
265988,2048,0
265992,4096,0
267513,2048,2048
267514,2048,0
267520,4096,0
269039,2048,2048
269040,2048,0
269043,4096,0
270565,2048,2048
270566,2048,0
270572,4096,0
272091,2048,2048
272092,2048,0
272095,4096,0
272096,6144,0
273616,4096,2048
273617,4096,0
273624,6144,0
275142,4096,2048
275143,4096,0
275147,6144,0
276668,4096,2048
276669,4096,0
276676,6144,0
278194,4096,2048
278195,4096,0
278199,6144,0
278200,8192,0
279720,6144,2048
279721,6144,0
279727,8192,0
281246,6144,2048
281247,6144,0
281250,8192,0
282772,6144,2048
282773,6144,0
282779,8192,0
284298,6144,2048
284299,6144,0
284302,8192,0
285823,6144,2048
285824,6144,0
285831,8192,0
287349,6144,2048
287350,6144,0
287354,8192,0
287355,10240,0
288875,8192,2048
288876,8192,0
288883,10240,0
290401,8192,2048
290402,8192,0
290406,10240,0
291927,8192,2048
291928,8192,0
291934,10240,0
293453,8192,2048
293454,8192,0
293457,10240,0
294979,8192,2048
294980,8192,0
294986,10240,0
296505,8192,2048
296506,8192,0
296509,10240,0
296510,12288,0
298030,10240,2048
298031,10240,0
298038,12288,0
299556,10240,2048
299557,10240,0
299561,12288,0
301082,10240,2048
301083,10240,0
301090,12288,0
302608,10240,2048
302609,10240,0
302613,12288,0
304134,10240,2048
304135,10240,0
304141,12288,0
305660,10240,2048
305661,10240,0
305664,12288,0
307186,10240,2048
307187,10240,0
307193,12288,0
307194,14336,0
308712,12288,2048
308713,12288,0
308716,14336,0
310238,12288,2048
310239,12288,0
310245,14336,0
311763,12288,2048
311764,12288,0
311768,14336,0
313289,12288,2048
313290,12288,0
313297,14336,0
314815,12288,2048
314816,12288,0
314820,14336,0
316341,12288,2048
316342,12288,0
316349,14336,0
317867,12288,2048
317868,12288,0
317871,14336,0
319393,12288,2048
319394,12288,0
319400,14336,0
320919,12288,2048
320920,12288,0
320923,14336,0
320924,16384,0
322445,14336,2048
322446,14336,0
322452,16384,0
323970,14336,2048
323971,14336,0
323975,16384,0
325496,14336,2048
325497,14336,0
325504,16384,0
327022,14336,2048
327023,14336,0
327027,16384,0
328548,14336,2048
328549,14336,0
328556,16384,0
330074,14336,2048
330075,14336,0
330078,16384,0
331600,14336,2048
331601,14336,0
331607,16384,0
333126,14336,2048
333127,14336,0
333130,16384,0
334652,14336,2048
334653,14336,0
334659,16384,0
334660,16384,0
336177,14336,2048
336178,14336,0
336182,16384,0
337703,14336,2048
337704,14336,0
337711,16384,0
339229,14336,2048
339230,14336,0
339234,16384,0
340755,14336,2048
340756,14336,0
340763,16384,0
342281,14336,2048
342282,14336,0
342285,16384,0
343807,14336,2048
343808,14336,0
343814,16384,0
345333,14336,2048
345334,14336,0
345337,16384,0
346859,14336,2048
346860,14336,0
346866,16384,0
348384,14336,2048
348385,14336,0
348389,16384,0
349910,14336,2048
349911,14336,0
349918,16384,0
351436,14336,2048
351437,14336,0
351441,16384,0
351442,16384,0
352962,14336,2048
352963,14336,0
352970,16384,0
354488,14336,2048
354489,14336,0
354492,16384,0
356014,14336,2048
356015,14336,0
356021,16384,0
357540,14336,2048
357541,14336,0
357544,16384,0
359066,14336,2048
359067,14336,0
359073,16384,0
360592,14336,2048
360593,14336,0
360596,16384,0
362117,14336,2048
362118,14336,0
362125,16384,0
363356,16384,0
363643,14336,2048
363644,14336,0
365169,12288,2048
365170,12288,0
366695,10240,2048
366696,10240,0
368221,8192,2048
368222,8192,0
369747,6144,2048
369748,6144,0
371273,4096,2048
371274,4096,0
371280,6144,0
372799,4096,2048
372800,4096,0
372803,6144,0
374324,4096,2048
374325,4096,0
374332,6144,0
375850,4096,2048
375851,4096,0
375855,6144,0
377376,4096,2048
377377,4096,0
377384,6144,0
378902,4096,2048
378903,4096,0
378907,6144,0
380428,4096,2048
380429,4096,0
380435,6144,0
380436,8192,0
380755,10240,0
381954,8192,2048
381955,8192,0
383480,6144,2048
383481,6144,0
385006,4096,2048
385007,4096,0
386531,2048,2048
386532,2048,0
386539,4096,0
388057,2048,2048
388058,2048,0
388062,4096,0
389583,2048,2048
389584,2048,0
389591,4096,0
391109,2048,2048
391110,2048,0
391114,4096,0
391752,6144,0
392635,4096,2048
392636,4096,0
394161,2048,2048
394162,2048,0
394165,4096,0
395687,2048,2048
395688,2048,0
395694,4096,0
397213,2048,2048
397214,2048,0
397217,4096,0
398738,2048,2048
398739,2048,0
398746,4096,0
400264,2048,2048
400265,2048,0
400269,4096,0
400270,6144,0
401790,4096,2048
401791,4096,0
401798,6144,0
403316,4096,2048
403317,4096,0
403321,6144,0
404842,4096,2048
404843,4096,0
404850,6144,0
406368,4096,2048
406369,4096,0
406372,6144,0
406373,8192,0
407894,6144,2048
407895,6144,0
407901,8192,0
409420,6144,2048
409421,6144,0
409424,8192,0
410946,6144,2048
410947,6144,0
410953,8192,0
412471,6144,2048
412472,6144,0
412476,8192,0
413997,6144,2048
413998,6144,0
414005,8192,0
415523,6144,2048
415524,6144,0
415528,8192,0
415529,10240,0
417049,8192,2048
417050,8192,0
417057,10240,0
418575,8192,2048
418576,8192,0
418579,10240,0
420101,8192,2048
420102,8192,0
420108,10240,0
421627,8192,2048
421628,8192,0
421631,10240,0
423153,8192,2048
423154,8192,0
423160,10240,0
424678,8192,2048
424679,8192,0
424683,10240,0
424684,12288,0
426204,10240,2048
426205,10240,0
426212,12288,0
427730,10240,2048
427731,10240,0
427735,12288,0
429256,10240,2048
429257,10240,0
429264,12288,0
430782,10240,2048
430783,10240,0
430786,12288,0
432308,10240,2048
432309,10240,0
432315,12288,0
433834,10240,2048
433835,10240,0
433838,12288,0
435360,10240,2048
435361,10240,0
435367,12288,0
435368,14336,0
436885,12288,2048
436886,12288,0
436890,14336,0
438411,12288,2048
438412,12288,0
438419,14336,0
439937,12288,2048
439938,12288,0
439942,14336,0
441463,12288,2048
441464,12288,0
441471,14336,0
442989,12288,2048
442990,12288,0
442993,14336,0
444515,12288,2048
444516,12288,0
444522,14336,0
446041,12288,2048
446042,12288,0
446045,14336,0
447567,12288,2048
447568,12288,0
447574,14336,0
449092,12288,2048
449093,12288,0
449097,14336,0
449098,16384,0
450618,14336,2048
450619,14336,0
450626,16384,0
452144,14336,2048
452145,14336,0
452149,16384,0
453670,14336,2048
453671,14336,0
453678,16384,0
455196,14336,2048
455197,14336,0
455201,16384,0
456722,14336,2048
456723,14336,0
456729,16384,0
458248,14336,2048
458249,14336,0
458252,16384,0
459774,14336,2048
459775,14336,0
459781,16384,0
461300,14336,2048
461301,14336,0
461304,16384,0
462825,14336,2048
462826,14336,0
462833,16384,0
462834,16384,0
464351,14336,2048
464352,14336,0
464356,16384,0
465877,14336,2048
465878,14336,0
465885,16384,0
467403,14336,2048
467404,14336,0
467408,16384,0
468929,14336,2048
468930,14336,0
468936,16384,0
470455,14336,2048
470456,14336,0
470459,16384,0
471981,14336,2048
471982,14336,0
471988,16384,0
473507,14336,2048
473508,14336,0
473511,16384,0
475032,14336,2048
475033,14336,0
475040,16384,0
476558,14336,2048
476559,14336,0
476563,16384,0
