Time,from_ingress_queue_size,to_ingress_queue_size
1,256,nan
191.735,0,nan
1191.73,0,0
4385.96,256,0
4576.69,0,0
5576.69,0,0
8788.62,256,0
8979.36,0,0
9979.36,0,0
13207.7,256,0
13398.4,0,0
14398.4,0,0
17642.8,256,0
17833.5,0,0
18833.5,0,0
22093.7,256,0
22284.5,0,0
23284.5,0,0
26560.1,256,0
26750.8,0,0
27750.8,0,0
31041.7,256,0
31232.4,0,0
32232.4,0,0
35538.1,256,0
35728.8,0,0
36728.8,0,0
40049.1,256,0
40239.9,0,0
41239.9,0,0
44574.5,256,0
44765.2,0,0
45765.2,0,0
49113.9,256,0
49304.6,0,0
50304.6,0,0
53667,256,0
53857.7,0,0
54857.7,0,0
58233.6,256,0
58424.3,0,0
59424.3,0,0
62813.4,256,0
63004.1,0,0
64004.1,0,0
67406.1,256,0
67596.8,0,0
68596.8,0,0
72011.5,256,0
72202.3,0,0
73202.3,0,0
76629.4,256,0
76820.1,0,0
77820.1,0,0
81259.4,256,0
81450.1,0,0
82450.1,0,0
85901.3,256,0
86092,0,0
87092,0,0
90554.9,256,0
90745.6,0,0
91745.6,0,0
95219.9,256,0
95410.7,0,0
96410.7,0,0
99896.2,256,0
100087,0,0
101087,0,0
104583,256,0
104774,0,0
105774,0,0
109281,256,0
109472,0,0
110472,0,0
113990,256,0
114181,0,0
115181,0,0
118709,256,0
118899,0,0
119899,0,0
123437,256,0
123628,0,0
124628,0,0
128176,256,0
128367,0,0
129367,0,0
132924,256,0
133115,0,0
134115,0,0
137682,256,0
137873,0,0
138873,0,0
142449,256,0
142640,0,0
143640,0,0
147225,256,0
147416,0,0
148416,0,0
152010,256,0
152201,0,0
153201,0,0
156804,256,0
156994,0,0
157994,0,0
161606,256,0
161796,0,0
162796,0,0
166416,256,0
166607,0,0
167607,0,0
171234,256,0
171425,0,0
172425,0,0
176061,256,0
176252,0,0
177252,0,0
180895,256,0
181086,0,0
182086,0,0
185737,256,0
185927,0,0
186927,0,0
190586,256,0
190777,0,0
191777,0,0
195442,256,0
195633,0,0
196633,0,0
200306,256,0
200496,0,0
201496,0,0
205176,256,0
205367,0,0
206367,0,0
210053,256,0
210244,0,0
211244,0,0
214937,256,0
215128,0,0
216128,0,0
219828,256,0
220018,0,0
221018,0,0
224724,256,0
224915,0,0
225915,0,0
229627,256,0
229818,0,0
230818,0,0
234536,256,0
234727,0,0
235727,0,0
239451,256,0
239642,0,0
240642,0,0
244372,256,0
244562,0,0
245562,0,0
249298,256,0
249489,0,0
250489,0,0
254230,256,0
254421,0,0
255421,0,0
259167,256,0
259358,0,0
260358,0,0
264110,256,0
264300,0,0
265300,0,0
269057,256,0
269248,0,0
270248,0,0
274010,256,0
274201,0,0
275201,0,0
278968,256,0
279159,0,0
280159,0,0
283930,256,0
284121,0,0
285121,0,0
288898,256,0
289088,0,0
290088,0,0
293869,256,0
294060,0,0
295060,0,0
298846,256,0
299037,0,0
300037,0,0
